-0.08248952	0.00337477	-0.0054879	-0.014991707	0.054274596	0.0048729866	0.021799186	0.07014587	-0.04172073	-0.14175531	-0.027040502	-0.054434985	0.11513168	-0.077020936	-0.017492013	0.0013256067
-0.09528308	-0.023826148	-0.040034648	-0.030196385	0.027998608	-0.13929163	0.00902288	0.062673844	-0.09990732	-0.10173097	-0.024808917	0.0065292963	0.08601193	-0.06830004	-0.056364987	0.027070556
-0.06111857	0.0330665	-0.010370435	0.04848562	0.015428807	-0.050556734	-0.07828548	0.1019855	-0.13650481	-0.038834345	0.005924163	-0.09815709	0.11571685	-0.04524475	-0.03150032	0.008786226
-0.06691185	0.021390272	0.033252142	-0.0421282	0.009883226	-0.04272024	-0.04272685	0.026924979	-0.04807135	-0.121640146	0.09085601	-0.06409436	0.13832004	-0.13571678	-0.015625518	0.08063588
-0.06778075	-0.011318493	0.026485132	-0.012241973	-0.02764367	0.008460602	0.03184193	0.066928215	-0.034205467	-0.064635016	0.0058840974	-0.10646439	0.06759513	-0.10997332	0.02677057	-0.07741133
-0.111698054	-0.077541664	-0.01964865	-0.081012584	0.050077427	-0.05636153	-0.093158744	0.009349035	-0.08304507	-0.07769434	0.045468017	-0.09793051	0.06635742	-0.074615575	-0.03344317	-0.04796499
0.018201768	0.060738426	0.0016970484	0.025569193	0.03212878	-0.08893884	-0.02360683	0.09214199	-0.11300362	-0.15138109	-0.031279016	-0.023920516	0.09523885	-0.17388776	0.00093221944	-0.059043363
-0.041486565	-0.010117492	-0.06678017	-0.049937215	0.0838521	-0.024857305	-0.035172116	0.044021457	-0.11779076	-0.024148513	-0.008468148	-0.03443629	0.09058355	-0.09594382	-0.003748951	0.0304434
-0.021487987	-0.007963022	-0.010859289	0.056238823	0.035662856	-0.0716973	-0.052654497	-0.040760733	-0.07427141	-0.12227249	0.045976944	-0.025686191	0.09300301	-0.05721037	0.007029965	0.004631473
0.012217881	-0.037664957	0.02020331	-0.015721753	-0.0029217454	-0.099980384	-0.07519913	0.09086818	-0.014587205	-0.048188936	-0.062084388	-0.050866693	0.09264517	-0.07481134	-0.0122191785	-0.0056866375
-0.050111808	-0.07797987	-0.000961335	0.057962835	0.039387364	-0.09205587	0.028190056	0.029681524	-0.04032083	-0.124620594	-0.011033402	-0.09511756	0.06608962	-0.10411442	-0.008925765	-0.056755062
-0.03280827	-0.10461299	0.02777096	-0.02640109	0.063393004	-0.06930357	-0.020860663	0.033498306	-0.09028069	-0.11933971	-8.5458516e-05	-0.032591894	0.1325919	-0.15139046	0.019676872	-0.06611149
-0.025714941	0.01973807	-0.026403034	-0.025582992	0.007907166	-0.0061084284	-0.04207792	0.048417766	-0.016428562	-0.083468415	0.07639209	0.0725304	0.078346275	-0.02810912	-0.023754826	0.06759382
-0.09260716	0.0102563165	-0.0715388	0.079532064	-0.019093351	0.008966512	-0.003593261	-0.07822744	-0.1517038	-0.07447444	0.026795499	0.06560229	0.0799171	-0.07613956	-0.054996867	-0.08455299
0.028918177	0.023595173	0.0035050793	0.0051502376	0.0128278425	-0.1014478	-0.039549705	0.082962275	-0.08626657	-0.12501647	-0.028663764	-0.034854278	0.124031626	-0.00944243	0.07704304	0.03696442
-0.051105704	-0.03411106	-0.04634435	0.049628578	-0.0021518844	0.02900502	0.007832601	0.017168762	-0.009971548	-0.110181816	0.04537392	-0.0943514	0.06874972	-0.06324029	-0.01872986	-0.039376892
0.0011291703	0.041869424	-0.01541747	-0.025565373	0.025454966	-0.06697762	0.017915603	0.05684273	-0.063423395	-0.058799397	-0.0592004	-0.049628608	0.033903547	-0.19746421	-0.010673295	-0.0060680937
-0.037522413	-0.03713969	-0.065196626	0.032461915	-0.07383082	-0.02146897	0.011864689	-0.0011337432	-0.12774336	-0.053421326	0.025120668	-0.027140785	0.018172018	-0.140946	0.035881706	0.011106651
-0.02205613	-0.09958416	-0.04908603	-0.02648406	-0.024764495	-0.03144588	-0.0069020707	0.13763508	0.01232545	-0.07977908	0.04523306	0.0061421595	0.01640983	-0.17553405	0.051735412	0.0352723
0.02491853	-0.025479276	0.06744513	-0.025378263	0.052473877	0.019065497	-0.042524364	0.046531864	-0.12494616	-0.060905866	0.043244053	-0.06486106	-0.04931277	-0.13289857	-0.0036705993	-0.027562058
-0.049820468	-0.026170045	0.022622937	-0.032878414	0.048035495	-0.08341022	-0.007834291	-0.05796214	-0.024676349	-0.07227307	0.03386582	-0.036789436	0.11377696	0.023453686	-0.011487974	-0.022988725
-0.036351785	0.035587955	-0.067890815	-0.034151413	-0.04520963	-0.11123235	0.023510568	-0.054596383	-0.007731779	0.14664468	0.08555961	-0.09735807	0.098223574	-0.10962339	0.09659341	-0.100090295
0.049291015	-0.046393912	0.060059607	0.025172096	-0.10474114	-0.027959974	-0.0200968	0.12605466	0.075505234	-0.06679552	0.029448329	-0.13239433	0.07448878	0.008557377	-0.045594733	0.09011353
-0.040741764	-0.0009138517	0.03857466	-0.11295318	0.028464887	-0.09230418	-0.02465492	-0.042384233	-0.16549696	-0.085309125	0.04598931	0.022717705	0.12564857	0.02586739	-0.05972696	0.032229226
-0.02428196	0.019980358	0.05369828	0.023841914	0.101041704	-0.0016725323	0.010216013	0.049067393	-0.17546245	0.010538007	0.007601703	-0.07310543	0.07051536	-0.10569685	0.0015238196	0.042601727
0.006221972	-0.061344225	-0.050186653	-0.04771038	0.11297021	-0.052982718	-0.01716764	0.039870054	-0.06891055	-0.1735555	-0.06424686	-0.034474604	0.04146512	-0.16072725	0.04946348	-0.10684629
-0.033943284	-0.04620972	-0.04400113	0.02798723	-0.0144823585	-0.03013442	-0.08098764	0.04354531	-0.008729451	0.12942535	0.028061075	-0.089978516	-0.007166744	-0.06823694	0.016982343	0.0036444226
-0.08558798	-0.041747283	-0.03963188	-0.106635064	0.10042342	-0.009951201	-0.06339889	0.038560417	0.07600747	-0.06282276	-0.019575085	-0.049688544	0.021525312	-0.041077398	0.062128235	-0.0432269
-0.03729072	0.03224068	-0.0059255	0.012753673	-0.002347587	-0.077016614	-0.04997783	-0.0060302345	0.08026924	-0.12806477	0.07374737	-0.0041238265	0.0991625	-0.12501082	-0.075691745	-0.017828548
-0.003795122	0.07555135	0.007929681	0.012368025	-0.055552747	-0.0031951799	-0.059431206	0.010173494	-0.01595633	-0.06744164	-0.077153556	-0.0047898022	0.052554727	-0.08268761	-0.000109030596	-0.049969353
-0.067498535	-0.034925308	-0.13439193	-0.0016934262	0.011938659	0.007935564	-0.052326355	0.043368455	-0.11466656	0.024412341	0.019769777	-0.0687105	0.06853542	-0.116291225	0.04650064	-0.067237794
